parcelle_id,date,culture,rendement_estime,rendement_final,progression
P038,2023-05-31,Tournesol,0.8,4.710918191318219,20.7
P038,2023-06-30,Tournesol,1.6,4.495822920194275,40.7
P038,2023-07-31,Tournesol,2.3,4.28072764907033,61.3
P038,2023-08-31,Tournesol,2.83,4.065632377946384,82.0
P038,2023-09-30,Tournesol,3.55,3.85053710682244,100.0
P038,2023-10-31,Tournesol,3.59,3.85053710682244,100.0
P038,2023-11-30,Tournesol,3.51,3.85053710682244,100.0
P038,2023-12-31,Tournesol,3.81,3.85053710682244,100.0
P038,2024-01-31,Tournesol,4.18,3.85053710682244,100.0
P038,2024-02-29,Tournesol,3.91,3.85053710682244,100.0
P038,2024-03-31,Mais,0.0,4.958874979044699,0.0
P038,2024-04-30,Mais,2.29,6.06721285126696,16.7
P038,2024-05-31,Mais,4.16,7.17555072348922,33.9
P038,2024-06-30,Mais,5.67,8.28388859571148,50.6
P038,2024-07-31,Mais,7.26,9.392226467933739,67.8
P038,2024-08-31,Mais,8.88,10.500564340156,85.0
P038,2024-09-30,Mais,10.45,11.60890221237826,100.0
P038,2024-10-31,Mais,10.58,11.60890221237826,100.0
P038,2024-11-30,Mais,10.39,11.60890221237826,100.0
P038,2024-12-31,Mais,10.88,11.60890221237826,100.0
P039,2020-01-31,Mais,0.0,11.496315388683428,0.0
P039,2020-02-29,Mais,1.92,11.383728564988594,16.1
P039,2020-03-31,Mais,4.12,11.271141741293762,33.3
P039,2020-04-30,Ble,0.0,11.158554917598929,0.0
P039,2020-05-31,Ble,0.99,11.045968093904097,12.9
P039,2020-06-30,Ble,1.76,10.933381270209264,25.4
P039,2020-07-31,Ble,2.44,10.820794446514432,38.3
P039,2020-08-31,Ble,3.22,10.708207622819598,51.2
P039,2020-09-30,Ble,3.44,10.595620799124767,63.7
P039,2020-10-31,Mais,0.0,10.483033975429933,0.0
P039,2020-11-30,Mais,1.22,10.370447151735101,16.7
P039,2020-12-31,Mais,2.65,10.25786032804027,33.9
P039,2021-01-31,Mais,4.55,10.145273504345436,51.1
P039,2021-02-28,Mais,5.05,10.032686680650603,66.7
P039,2021-03-31,Mais,7.63,9.92009985695577,83.9
P039,2021-04-30,Ble,0.0,9.807513033260939,0.0
P039,2021-05-31,Ble,0.93,9.694926209566106,12.9
P039,2021-06-30,Ble,2.0,9.582339385871274,25.4
P039,2021-07-31,Ble,2.68,9.46975256217644,38.3
P039,2021-08-31,Ble,3.08,9.357165738481608,51.2
P039,2021-09-30,Ble,3.78,9.244578914786775,63.7
P039,2021-10-31,Ble,0.0,9.131992091091943,0.0
P039,2021-11-30,Ble,0.86,9.019405267397111,12.5
P039,2021-12-31,Ble,1.8,8.906818443702278,25.4
P039,2022-01-31,Ble,2.97,8.794231620007444,38.3
P039,2022-02-28,Ble,3.71,8.681644796312613,50.0
P039,2022-03-31,Mais,0.0,8.569057972617781,0.0
P039,2022-04-30,Ble,0.0,8.456471148922947,0.0
P039,2022-05-31,Ble,1.05,8.343884325228116,12.9
P039,2022-06-30,Ble,1.82,8.231297501533282,25.4
P039,2022-07-31,Ble,2.67,8.11871067783845,38.3
P039,2022-08-31,Ble,3.46,8.006123854143617,51.2
P039,2022-09-30,Ble,4.07,7.893537030448785,63.7
P039,2022-10-31,Ble,5.08,7.7809502067539515,76.7
P039,2022-11-30,Ble,6.58,7.66836338305912,89.2
P039,2022-12-31,Ble,7.68,7.555776559364287,100.0
P039,2023-01-31,Ble,8.34,7.555776559364287,100.0
P039,2023-02-28,Ble,7.79,7.555776559364287,100.0
P039,2023-03-31,Ble,0.0,7.848780966953414,0.0
P039,2023-04-30,Ble,0.0,8.141785374542541,0.0
P039,2023-05-31,Ble,0.74,8.434789782131668,12.9
P039,2023-06-30,Ble,1.32,8.727794189720795,25.4
P039,2023-07-31,Ble,2.01,9.020798597309922,38.3
P039,2023-08-31,Ble,2.47,9.313803004899048,51.2
P039,2023-09-30,Ble,3.05,9.606807412488175,63.7
P039,2023-10-31,Mais,0.0,9.899811820077302,0.0
P039,2023-11-30,Mais,1.63,10.192816227666428,16.7
P039,2023-12-31,Mais,3.84,10.485820635255557,33.9
P039,2024-01-31,Mais,6.55,10.778825042844684,51.1
P039,2024-02-29,Mais,7.78,11.07182945043381,67.2
P039,2024-03-31,Mais,11.43,11.364833858022937,84.4
P039,2024-04-30,Mais,13.2,11.657838265612064,100.0
P039,2024-05-31,Mais,11.45,11.657838265612064,100.0
P039,2024-06-30,Mais,11.38,11.657838265612064,100.0
P039,2024-07-31,Mais,11.46,11.657838265612064,100.0
P039,2024-08-31,Mais,10.18,11.657838265612064,100.0
P039,2024-09-30,Mais,10.12,11.657838265612064,100.0
P039,2024-10-31,Mais,10.1,11.657838265612064,100.0
P039,2024-11-30,Mais,10.24,11.657838265612064,100.0
P039,2024-12-31,Mais,11.81,11.657838265612064,100.0
P040,2020-01-31,Mais,0.0,11.21687801898838,0.0
P040,2020-02-29,Mais,1.89,10.775917772364696,16.1
P040,2020-03-31,Ble,0.0,10.334957525741013,0.0
P040,2020-04-30,Ble,0.0,9.893997279117329,0.0
P040,2020-05-31,Ble,1.04,9.453037032493645,12.9
P040,2020-06-30,Ble,1.79,9.012076785869962,25.4
P040,2020-07-31,Ble,2.53,8.571116539246278,38.3
P040,2020-08-31,Ble,3.55,8.130156292622594,51.2
P040,2020-09-30,Ble,4.05,7.68919604599891,63.7
P040,2020-10-31,Mais,0.0,7.248235799375227,0.0
P040,2020-11-30,Mais,1.57,6.807275552751543,16.7
P040,2020-12-31,Mais,3.28,6.366315306127859,33.9
P040,2021-01-31,Mais,4.83,5.9253550595041755,51.1
P040,2021-02-28,Mais,7.33,5.484394812880492,66.7
P040,2021-03-31,Tournesol,0.0,5.043434566256808,0.0
P040,2021-04-30,Tournesol,0.0,4.602474319633124,0.0
P040,2021-05-31,Tournesol,0.54,4.161514073009441,20.7
P040,2021-06-30,Tournesol,0.98,3.720553826385757,40.7
P040,2021-07-31,Tournesol,1.38,3.279593579762073,61.3
P040,2021-08-31,Tournesol,1.81,2.8386333331383895,82.0
P040,2021-09-30,Tournesol,1.95,2.3976730865147053,100.0
P040,2021-10-31,Mais,0.0,2.6418758288459707,0.0
P040,2021-11-30,Mais,1.77,2.886078571177236,16.7
P040,2021-12-31,Mais,3.41,3.130281313508502,33.9
P040,2022-01-31,Mais,6.28,3.3744840558397673,51.1
P040,2022-02-28,Mais,7.51,3.6186867981710327,66.7
P040,2022-03-31,Mais,10.2,3.862889540502298,83.9
P040,2022-04-30,Ble,0.0,4.107092282833563,0.0
P040,2022-05-31,Ble,0.96,4.351295025164829,12.9
P040,2022-06-30,Ble,1.79,4.595497767496095,25.4
P040,2022-07-31,Ble,2.55,4.8397005098273596,38.3
P040,2022-08-31,Ble,3.19,5.083903252158626,51.2
P040,2022-09-30,Ble,3.66,5.32810599448989,63.7
P040,2022-10-31,Ble,0.0,5.572308736821157,0.0
P040,2022-11-30,Ble,0.87,5.816511479152422,12.5
P040,2022-12-31,Ble,1.92,6.060714221483687,25.4
P040,2023-01-31,Ble,3.13,6.304916963814953,38.3
P040,2023-02-28,Ble,4.37,6.549119706146218,50.0
P040,2023-03-31,Mais,0.0,6.793322448477484,0.0
P040,2023-04-30,Mais,1.44,7.037525190808749,16.7
P040,2023-05-31,Mais,3.05,7.281727933140015,33.9
P040,2023-06-30,Mais,3.89,7.52593067547128,50.6
P040,2023-07-31,Mais,5.4,7.770133417802546,67.8
P040,2023-08-31,Mais,6.27,8.01433616013381,85.0
P040,2023-09-30,Mais,6.86,8.258538902465077,100.0
P040,2023-10-31,Tournesol,0.0,8.050032711231223,0.0
P040,2023-11-30,Tournesol,0.4,7.84152651999737,20.0
P040,2023-12-31,Tournesol,0.91,7.633020328763516,40.7
P040,2024-01-31,Tournesol,1.54,7.424514137529663,61.3
P040,2024-02-29,Tournesol,2.04,7.216007946295809,80.7
P040,2024-03-31,Ble,0.0,7.007501755061956,0.0
P040,2024-04-30,Ble,1.13,6.798995563828101,12.5
P040,2024-05-31,Ble,1.97,6.590489372594248,25.4
P040,2024-06-30,Ble,2.95,6.381983181360394,37.9
P040,2024-07-31,Ble,3.81,6.173476990126541,50.8
P040,2024-08-31,Ble,4.48,5.964970798892687,63.7
P040,2024-09-30,Ble,5.38,5.756464607658834,76.2
P040,2024-10-31,Ble,0.0,5.54795841642498,0.0
P040,2024-11-30,Ble,0.82,5.339452225191126,12.5
P040,2024-12-31,Ble,1.66,5.130946033957272,25.4
P041,2020-01-31,Tournesol,0.0,4.922439842723419,0.0
P041,2020-02-29,Tournesol,0.64,4.713933651489565,19.3
P041,2020-03-31,Tournesol,1.31,4.505427460255712,40.0
P041,2020-04-30,Tournesol,0.0,4.296921269021858,0.0
P041,2020-05-31,Tournesol,0.7,4.088415077788005,20.7
P041,2020-06-30,Tournesol,1.35,3.8799088865541513,40.7
P041,2020-07-31,Tournesol,1.9,3.671402695320298,61.3
P041,2020-08-31,Tournesol,2.45,3.4628965040864443,82.0
P041,2020-09-30,Tournesol,2.91,3.254390312852591,100.0
P041,2020-10-31,Tournesol,2.85,3.254390312852591,100.0
P041,2020-11-30,Tournesol,2.96,3.254390312852591,100.0
P041,2020-12-31,Tournesol,3.46,3.254390312852591,100.0
P041,2021-01-31,Tournesol,3.39,3.254390312852591,100.0
P041,2021-02-28,Tournesol,3.52,3.254390312852591,100.0
P041,2021-03-31,Tournesol,3.5,3.254390312852591,100.0
P041,2021-04-30,Ble,0.0,3.4701587676064776,0.0
P041,2021-05-31,Ble,0.73,3.6859272223603647,12.9
P041,2021-06-30,Ble,1.32,3.9016956771142515,25.4
P041,2021-07-31,Ble,1.93,4.117464131868139,38.3
P041,2021-08-31,Ble,2.46,4.333232586622025,51.2
P041,2021-09-30,Ble,2.88,4.549001041375912,63.7
P041,2021-10-31,Ble,3.64,4.7647694961298,76.7
P041,2021-11-30,Ble,4.35,4.9805379508836864,89.2
P041,2021-12-31,Ble,5.56,5.196306405637573,100.0
P041,2022-01-31,Ble,5.32,5.196306405637573,100.0
P041,2022-02-28,Ble,5.35,5.196306405637573,100.0
P041,2022-03-31,Ble,5.92,5.196306405637573,100.0
P041,2022-04-30,Tournesol,0.0,4.881276887361814,0.0
P041,2022-05-31,Tournesol,0.76,4.566247369086055,20.7
P041,2022-06-30,Tournesol,1.41,4.251217850810296,40.7
P041,2022-07-31,Tournesol,2.1,3.9361883325345364,61.3
P041,2022-08-31,Tournesol,2.48,3.621158814258777,82.0
P041,2022-09-30,Tournesol,2.87,3.3061292959830184,100.0
P041,2022-10-31,Tournesol,0.0,3.9490798887946004,0.0
P041,2022-11-30,Tournesol,0.65,4.592030481606183,20.0
P041,2022-12-31,Tournesol,1.33,5.234981074417765,40.7
P041,2023-01-31,Tournesol,2.29,5.877931667229347,61.3
P041,2023-02-28,Tournesol,2.95,6.520882260040929,80.0
P041,2023-03-31,Mais,0.0,7.1638328528525115,0.0
P041,2023-04-30,Mais,1.86,7.806783445664093,16.7
P041,2023-05-31,Mais,4.07,8.449734038475675,33.9
P041,2023-06-30,Mais,5.44,9.092684631287257,50.6
P041,2023-07-31,Mais,6.84,9.73563522409884,67.8
P041,2023-08-31,Mais,9.21,10.378585816910421,85.0
P041,2023-09-30,Mais,10.17,11.021536409722003,100.0
P041,2023-10-31,Tournesol,0.0,9.652384662542378,0.0
P041,2023-11-30,Tournesol,0.55,8.28323291536275,20.0
P041,2023-12-31,Tournesol,1.12,6.914081168183125,40.7
P041,2024-01-31,Tournesol,1.94,5.5449294210034985,61.3
P041,2024-02-29,Tournesol,2.45,4.175777673823872,80.7
P041,2024-03-31,Tournesol,2.97,2.806625926644246,100.0
P041,2024-04-30,Mais,0.0,2.861473165007442,0.0
P041,2024-05-31,Mais,1.47,2.916320403370638,17.2
P041,2024-06-30,Mais,2.82,2.971167641733834,33.9
P041,2024-07-31,Mais,4.1,3.02601488009703,51.1
P041,2024-08-31,Mais,5.36,3.0808621184602254,68.3
P041,2024-09-30,Mais,5.95,3.1357093568234213,85.0
P041,2024-10-31,Tournesol,0.0,3.1905565951866173,0.0
P041,2024-11-30,Tournesol,0.53,3.245403833549813,20.0
P041,2024-12-31,Tournesol,1.07,3.300251071913009,40.7
P042,2020-01-31,Ble,0.0,3.355098310276205,0.0
P042,2020-02-29,Ble,0.66,3.409945548639401,12.1
P042,2020-03-31,Tournesol,0.0,3.4647927870025965,0.0
P042,2020-04-30,Tournesol,0.78,3.519640025365793,20.0
P042,2020-05-31,Tournesol,1.54,3.5744872637289884,40.7
P042,2020-06-30,Tournesol,2.24,3.6293345020921843,60.7
P042,2020-07-31,Tournesol,3.08,3.6841817404553803,81.3
P042,2020-08-31,Tournesol,3.44,3.739028978818576,100.0
P042,2020-09-30,Tournesol,3.47,3.739028978818576,100.0
P042,2020-10-31,Mais,0.0,4.378709450878173,0.0
P042,2020-11-30,Mais,1.18,5.01838992293777,16.7
P042,2020-12-31,Mais,2.93,5.658070394997367,33.9
P042,2021-01-31,Mais,4.0,6.297750867056964,51.1
P042,2021-02-28,Mais,6.66,6.937431339116561,66.7
P042,2021-03-31,Mais,7.7,7.577111811176158,83.9
P042,2021-04-30,Mais,8.88,8.216792283235755,100.0
P042,2021-05-31,Mais,9.15,8.216792283235755,100.0
P042,2021-06-30,Mais,8.28,8.216792283235755,100.0
P042,2021-07-31,Mais,7.24,8.216792283235755,100.0
P042,2021-08-31,Mais,7.16,8.216792283235755,100.0
P042,2021-09-30,Mais,7.86,8.216792283235755,100.0
P042,2021-10-31,Ble,0.0,8.480576750776919,0.0
P042,2021-11-30,Ble,0.79,8.744361218318083,12.5
P042,2021-12-31,Ble,1.64,9.008145685859247,25.4
P042,2022-01-31,Ble,2.54,9.271930153400412,38.3
P042,2022-02-28,Ble,3.76,9.535714620941576,50.0
P042,2022-03-31,Mais,0.0,9.79949908848274,0.0
P042,2022-04-30,Mais,2.09,10.063283556023904,16.7
P042,2022-05-31,Mais,3.99,10.327068023565069,33.9
P042,2022-06-30,Mais,6.59,10.590852491106233,50.6
P042,2022-07-31,Mais,7.51,10.854636958647397,67.8
P042,2022-08-31,Mais,8.25,11.118421426188561,85.0
P042,2022-09-30,Mais,9.71,11.382205893729726,100.0
P042,2022-10-31,Tournesol,0.0,11.353824428077148,0.0
P042,2022-11-30,Tournesol,0.65,11.325442962424571,20.0
P042,2022-12-31,Tournesol,1.34,11.297061496771992,40.7
P042,2023-01-31,Tournesol,2.19,11.268680031119414,61.3
P042,2023-02-28,Tournesol,2.73,11.240298565466837,80.0
P042,2023-03-31,Ble,0.0,11.21191709981426,0.0
P042,2023-04-30,Ble,0.0,11.18353563416168,0.0
P042,2023-05-31,Ble,0.59,11.155154168509103,12.9
P042,2023-06-30,Ble,1.02,11.126772702856526,25.4
P042,2023-07-31,Ble,1.62,11.098391237203948,38.3
P042,2023-08-31,Ble,1.97,11.07000977155137,51.2
P042,2023-09-30,Ble,2.49,11.041628305898792,63.7
P042,2023-10-31,Mais,0.0,11.013246840246214,0.0
P042,2023-11-30,Mais,1.46,10.984865374593637,16.7
P042,2023-12-31,Mais,3.16,10.956483908941058,33.9
P042,2024-01-31,Mais,4.82,10.92810244328848,51.1
P042,2024-02-29,Mais,6.34,10.899720977635903,67.2
P042,2024-03-31,Ble,0.0,10.871339511983326,0.0
P042,2024-04-30,Mais,0.0,10.842958046330747,0.0
P042,2024-05-31,Mais,1.99,10.81457658067817,17.2
P042,2024-06-30,Mais,3.55,10.786195115025592,33.9
P042,2024-07-31,Mais,5.27,10.757813649373015,51.1
P042,2024-08-31,Mais,6.92,10.729432183720437,68.3
P042,2024-09-30,Mais,8.32,10.701050718067858,85.0
P042,2024-10-31,Mais,10.23,10.67266925241528,100.0
P042,2024-11-30,Mais,10.32,10.67266925241528,100.0
P042,2024-12-31,Mais,10.56,10.67266925241528,100.0
P043,2020-01-31,Ble,0.0,10.312749419745067,0.0
P043,2020-02-29,Ble,0.56,9.952829587074852,12.1
P043,2020-03-31,Ble,1.13,9.592909754404639,25.0
P043,2020-04-30,Mais,0.0,9.232989921734426,0.0
P043,2020-05-31,Mais,1.87,8.87307008906421,17.2
P043,2020-06-30,Mais,3.7,8.513150256393997,33.9
P043,2020-07-31,Mais,5.11,8.153230423723784,51.1
P043,2020-08-31,Mais,6.37,7.793310591053569,68.3
P043,2020-09-30,Mais,7.87,7.433390758383355,85.0
P043,2020-10-31,Ble,0.0,7.073470925713141,0.0
P043,2020-11-30,Ble,0.84,6.713551093042927,12.5
P043,2020-12-31,Ble,1.63,6.353631260372714,25.4
P043,2021-01-31,Ble,2.91,5.993711427702499,38.3
P043,2021-02-28,Ble,4.12,5.633791595032285,50.0
P043,2021-03-31,Ble,4.94,5.273871762362072,62.9
P043,2021-04-30,Tournesol,0.0,4.913951929691858,0.0
P043,2021-05-31,Tournesol,0.63,4.5540320970216435,20.7
P043,2021-06-30,Tournesol,1.2,4.19411226435143,40.7
P043,2021-07-31,Tournesol,2.08,3.834192431681216,61.3
P043,2021-08-31,Tournesol,2.3,3.4742725990110017,82.0
P043,2021-09-30,Tournesol,2.85,3.1143527663407884,100.0
P043,2021-10-31,Tournesol,2.78,3.1143527663407884,100.0
P043,2021-11-30,Tournesol,2.83,3.1143527663407884,100.0
P043,2021-12-31,Tournesol,3.27,3.1143527663407884,100.0
P043,2022-01-31,Tournesol,3.15,3.1143527663407884,100.0
P043,2022-02-28,Tournesol,3.31,3.1143527663407884,100.0
P043,2022-03-31,Tournesol,0.0,3.5077203876724163,0.0
P043,2022-04-30,Ble,0.0,3.9010880090040447,0.0
P043,2022-05-31,Ble,0.51,4.294455630335673,12.9
P043,2022-06-30,Ble,1.06,4.687823251667301,25.4
P043,2022-07-31,Ble,1.47,5.0811908729989295,38.3
P043,2022-08-31,Ble,2.01,5.474558494330557,51.2
P043,2022-09-30,Ble,2.48,5.867926115662185,63.7
P043,2022-10-31,Mais,0.0,6.261293736993814,0.0
P043,2022-11-30,Mais,1.29,6.654661358325441,16.7
P043,2022-12-31,Mais,2.96,7.04802897965707,33.9
P043,2023-01-31,Mais,4.52,7.441396600988698,51.1
P043,2023-02-28,Mais,6.34,7.8347642223203255,66.7
P043,2023-03-31,Mais,7.69,8.228131843651955,83.9
P043,2023-04-30,Mais,9.18,8.621499464983582,100.0
P043,2023-05-31,Mais,8.73,8.621499464983582,100.0
P043,2023-06-30,Mais,8.76,8.621499464983582,100.0
P043,2023-07-31,Mais,8.54,8.621499464983582,100.0
P043,2023-08-31,Mais,8.07,8.621499464983582,100.0
P043,2023-09-30,Mais,8.06,8.621499464983582,100.0
P043,2023-10-31,Mais,0.0,8.558701997657678,0.0
P043,2023-11-30,Mais,1.25,8.495904530331774,16.7
P043,2023-12-31,Mais,2.56,8.43310706300587,33.9
P043,2024-01-31,Mais,4.01,8.370309595679966,51.1
P043,2024-02-29,Mais,5.0,8.307512128354062,67.2
P043,2024-03-31,Mais,7.33,8.244714661028159,84.4
P043,2024-04-30,Mais,0.0,8.181917193702253,0.0
P043,2024-05-31,Mais,1.34,8.119119726376349,17.2
P043,2024-06-30,Mais,2.65,8.056322259050445,33.9
P043,2024-07-31,Mais,3.81,7.993524791724541,51.1
P043,2024-08-31,Mais,4.69,7.930727324398637,68.3
P043,2024-09-30,Mais,5.62,7.867929857072733,85.0
P043,2024-10-31,Mais,0.0,7.805132389746829,0.0
P043,2024-11-30,Mais,1.56,7.742334922420925,16.7
P043,2024-12-31,Mais,2.99,7.67953745509502,33.9
P044,2020-01-31,Ble,0.0,7.616739987769116,0.0
P044,2020-02-29,Ble,0.89,7.553942520443212,12.1
P044,2020-03-31,Ble,1.85,7.491145053117308,25.0
P044,2020-04-30,Ble,2.86,7.428347585791404,37.5
P044,2020-05-31,Ble,3.47,7.3655501184654995,50.4
P044,2020-06-30,Ble,4.47,7.3027526511395955,62.9
P044,2020-07-31,Ble,4.93,7.2399551838136915,75.8
P044,2020-08-31,Ble,5.48,7.1771577164877876,88.8
P044,2020-09-30,Ble,6.15,7.114360249161884,100.0
P044,2020-10-31,Ble,0.0,7.061971559153201,0.0
P044,2020-11-30,Ble,0.89,7.009582869144517,12.5
P044,2020-12-31,Ble,2.15,6.9571941791358345,25.4
P044,2021-01-31,Ble,3.14,6.904805489127152,38.3
P044,2021-02-28,Ble,4.82,6.852416799118469,50.0
P044,2021-03-31,Mais,0.0,6.800028109109785,0.0
P044,2021-04-30,Ble,0.0,6.747639419101103,0.0
P044,2021-05-31,Ble,0.87,6.69525072909242,12.9
P044,2021-06-30,Ble,1.48,6.642862039083737,25.4
P044,2021-07-31,Ble,2.41,6.5904733490750536,38.3
P044,2021-08-31,Ble,2.9,6.538084659066371,51.2
P044,2021-09-30,Ble,3.62,6.485695969057688,63.7
P044,2021-10-31,Ble,4.76,6.433307279049005,76.7
P044,2021-11-30,Ble,4.91,6.380918589040322,89.2
P044,2021-12-31,Ble,6.47,6.328529899031639,100.0
P044,2022-01-31,Ble,6.81,6.328529899031639,100.0
P044,2022-02-28,Ble,6.45,6.328529899031639,100.0
P044,2022-03-31,Ble,6.11,6.328529899031639,100.0
P044,2022-04-30,Mais,0.0,6.416053487836796,0.0
P044,2022-05-31,Mais,1.77,6.503577076641953,17.2
P044,2022-06-30,Mais,2.89,6.59110066544711,33.9
P044,2022-07-31,Mais,4.34,6.6786242542522665,51.1
P044,2022-08-31,Mais,5.58,6.766147843057424,68.3
P044,2022-09-30,Mais,6.86,6.853671431862581,85.0
P044,2022-10-31,Mais,0.0,6.941195020667737,0.0
P044,2022-11-30,Mais,1.27,7.028718609472895,16.7
P044,2022-12-31,Mais,2.88,7.1162421982780515,33.9
P044,2023-01-31,Mais,4.53,7.203765787083208,51.1
P044,2023-02-28,Mais,6.53,7.291289375888366,66.7
P044,2023-03-31,Tournesol,0.0,7.378812964693522,0.0
P044,2023-04-30,Mais,0.0,7.46633655349868,0.0
P044,2023-05-31,Mais,1.91,7.5538601423038365,17.2
P044,2023-06-30,Mais,3.47,7.641383731108993,33.9
P044,2023-07-31,Mais,5.43,7.72890731991415,51.1
P044,2023-08-31,Mais,7.53,7.816430908719307,68.3
P044,2023-09-30,Mais,8.16,7.903954497524464,85.0
P044,2023-10-31,Ble,0.0,7.9914780863296215,0.0
P044,2023-11-30,Ble,0.71,8.079001675134778,12.5
P044,2023-12-31,Ble,1.47,8.166525263939935,25.4
P044,2024-01-31,Ble,2.11,8.254048852745091,38.3
P044,2024-02-29,Ble,3.08,8.341572441550248,50.4
P044,2024-03-31,Ble,0.0,8.429096030355407,0.0
P044,2024-04-30,Ble,0.82,8.516619619160563,12.5
P044,2024-05-31,Ble,1.67,8.60414320796572,25.4
P044,2024-06-30,Ble,2.01,8.691666796770877,37.9
P044,2024-07-31,Ble,3.0,8.779190385576033,50.8
P044,2024-08-31,Ble,3.36,8.866713974381192,63.7
P044,2024-09-30,Ble,3.48,8.954237563186348,76.2
P044,2024-10-31,Mais,0.0,9.041761151991505,0.0
P044,2024-11-30,Mais,1.88,9.129284740796662,16.7
P044,2024-12-31,Mais,3.94,9.216808329601818,33.9
P045,2020-01-31,Ble,0.0,9.304331918406975,0.0
P045,2020-02-29,Ble,0.49,9.391855507212131,12.1
P045,2020-03-31,Tournesol,0.0,9.47937909601729,0.0
P045,2020-04-30,Mais,0.0,9.566902684822447,0.0
P045,2020-05-31,Mais,1.75,9.654426273627603,17.2
P045,2020-06-30,Mais,3.55,9.74194986243276,33.9
P045,2020-07-31,Mais,4.69,9.829473451237916,51.1
P045,2020-08-31,Mais,6.12,9.916997040043075,68.3
P045,2020-09-30,Mais,7.96,10.004520628848232,85.0
P045,2020-10-31,Mais,8.78,10.092044217653388,100.0
P045,2020-11-30,Mais,9.89,10.092044217653388,100.0
P045,2020-12-31,Mais,10.42,10.092044217653388,100.0
P045,2021-01-31,Mais,11.03,10.092044217653388,100.0
P045,2021-02-28,Mais,11.04,10.092044217653388,100.0
P045,2021-03-31,Tournesol,0.0,9.71066109066261,0.0
P045,2021-04-30,Mais,0.0,9.329277963671831,0.0
P045,2021-05-31,Mais,1.22,8.947894836681053,17.2
P045,2021-06-30,Mais,2.46,8.566511709690275,33.9
P045,2021-07-31,Mais,3.42,8.185128582699496,51.1
P045,2021-08-31,Mais,4.57,7.803745455708717,68.3
P045,2021-09-30,Mais,5.25,7.422362328717939,85.0
P045,2021-10-31,Mais,6.81,7.04097920172716,100.0
P045,2021-11-30,Mais,6.04,7.04097920172716,100.0
P045,2021-12-31,Mais,7.08,7.04097920172716,100.0
P045,2022-01-31,Mais,6.97,7.04097920172716,100.0
P045,2022-02-28,Mais,7.53,7.04097920172716,100.0
P045,2022-03-31,Tournesol,0.0,6.992595281921213,0.0
P045,2022-04-30,Ble,0.0,6.944211362115267,0.0
P045,2022-05-31,Ble,0.77,6.8958274423093195,12.9
P045,2022-06-30,Ble,1.4,6.847443522503372,25.4
P045,2022-07-31,Ble,2.16,6.799059602697425,38.3
P045,2022-08-31,Ble,2.54,6.750675682891478,51.2
P045,2022-09-30,Ble,3.37,6.702291763085531,63.7
P045,2022-10-31,Mais,0.0,6.653907843279584,0.0
P045,2022-11-30,Mais,1.88,6.605523923473637,16.7
P045,2022-12-31,Mais,3.96,6.557140003667691,33.9
P045,2023-01-31,Mais,5.76,6.508756083861743,51.1
P045,2023-02-28,Mais,8.35,6.460372164055796,66.7
P045,2023-03-31,Tournesol,0.0,6.411988244249849,0.0
P045,2023-04-30,Ble,0.0,6.363604324443902,0.0
P045,2023-05-31,Ble,0.79,6.315220404637955,12.9
P045,2023-06-30,Ble,1.75,6.266836484832008,25.4
P045,2023-07-31,Ble,2.33,6.218452565026061,38.3
P045,2023-08-31,Ble,2.92,6.170068645220114,51.2
P045,2023-09-30,Ble,3.81,6.121684725414167,63.7
P045,2023-10-31,Tournesol,0.0,6.07330080560822,0.0
P045,2023-11-30,Tournesol,0.58,6.024916885802273,20.0
P045,2023-12-31,Tournesol,1.22,5.976532965996325,40.7
P045,2024-01-31,Tournesol,2.0,5.928149046190379,61.3
P045,2024-02-29,Tournesol,2.79,5.879765126384432,80.7
P045,2024-03-31,Tournesol,0.0,5.8313812065784845,0.0
P045,2024-04-30,Mais,0.0,5.782997286772538,0.0
P045,2024-05-31,Mais,1.88,5.734613366966591,17.2
P045,2024-06-30,Mais,3.18,5.686229447160644,33.9
P045,2024-07-31,Mais,4.7,5.637845527354696,51.1
P045,2024-08-31,Mais,5.96,5.589461607548749,68.3
P045,2024-09-30,Mais,6.51,5.541077687742803,85.0
P045,2024-10-31,Tournesol,0.0,5.4926937679368555,0.0
P045,2024-11-30,Tournesol,0.78,5.444309848130908,20.0
P045,2024-12-31,Tournesol,1.58,5.395925928324962,40.7
P046,2020-01-31,Mais,0.0,5.347542008519015,0.0
P046,2020-02-29,Mais,1.18,5.299158088713067,16.1
P046,2020-03-31,Mais,2.43,5.25077416890712,33.3
P046,2020-04-30,Ble,0.0,5.202390249101173,0.0
P046,2020-05-31,Ble,1.04,5.1540063292952265,12.9
P046,2020-06-30,Ble,1.97,5.105622409489279,25.4
P046,2020-07-31,Ble,2.69,5.057238489683332,38.3
P046,2020-08-31,Ble,3.6,5.008854569877386,51.2
P046,2020-09-30,Ble,4.82,4.960470650071438,63.7
P046,2020-10-31,Tournesol,0.0,4.912086730265491,0.0
P046,2020-11-30,Tournesol,0.6,4.863702810459544,20.0
P046,2020-12-31,Tournesol,1.45,4.815318890653597,40.7
P046,2021-01-31,Tournesol,1.93,4.76693497084765,61.3
P046,2021-02-28,Tournesol,2.56,4.718551051041703,80.0
P046,2021-03-31,Mais,0.0,4.670167131235756,0.0
P046,2021-04-30,Mais,0.0,4.621783211429809,0.0
P046,2021-05-31,Mais,1.38,4.573399291623862,17.2
